20240224114001,-23.97
20240224115001,-24.0
20240224120001,-24.02
20240224121001,-24.06
20240224122001,-24.06
20240224123001,-24.1
20240224124001,-24.09
20240224125001,-24.09
20240224130001,-24.11
20240224131001,-24.47
20240224132001,-24.48
20240224133001,-24.51
20240224134001,-24.59
20240224135001,-24.74
20240224140001,-24.84
20240224141001,-24.87
20240224142001,-24.97
20240224143001,-25.09
20240224144001,-25.19
20240224145001,-25.18
20240224150001,-25.31
20240224151001,-25.28
20240224152001,-25.57
20240224153001,-25.61
20240224154001,-25.52
20240224155001,-25.74
20240224160001,-25.77
20240224161001,-25.91
20240224162001,-25.95
20240224163001,-26.04
20240224164001,-26.13
20240224165001,-26.12
20240226090001,-21.63
20240226091001,-21.37
20240226092001,-21.3
20240226093001,-21.37
20240226094001,-21.62
20240226095001,-22.27
20240226100001,-23.04
20240226101001,-24.15
20240226102001,-24.94
20240226103001,-25.77
20240226104001,-25.12
20240226105001,-24.4
20240226110001,-23.77
20240226111001,-23.72
20240226112001,-23.79
20240226113001,-23.86
20240226114001,-23.97
20240226115001,-24.0
20240226120001,-24.02
20240226121001,-24.06
20240226122001,-24.06
20240226123001,-24.1
20240226124001,-24.09
20240226125001,-24.09
20240226130001,-24.11
20240226131001,-24.47
20240226132001,-24.48
20240226133001,-24.51
20240226134001,-24.59
20240226135001,-24.74
20240226140001,-24.84
20240226141001,-24.87
20240226142001,-24.97
20240226143001,-25.09
20240226144001,-25.19
20240226145001,-25.18
20240226150001,-25.31
20240226151001,-25.28
20240226152001,-25.57
20240226153001,-25.61
20240226154001,-25.52
20240226155001,-25.74
20240226160001,-25.77
20240226161001,-25.91
20240226162001,-25.95
20240226163001,-26.04
20240226164001,-26.13
20240226165001,-26.12
20240327090001,-8.86
20240327091001,-9.92
20240327092001,-6.39
20240327093001,-3.92
20240327094001,-2.0
20240327095001,-0.8
20240327100001,0.11
20240327101001,-1.06
20240327102001,-4.42
20240327103001,-5.34
20240327104001,-9.82
20240327105001,-17.81
20240327110001,-23.77
20240327111001,-23.72
20240327112001,-23.79
20240327113001,-23.86
20240327114001,-23.97
20240327115001,-24.0
20240327120001,-24.02
20240327121001,-24.06
20240327122001,-24.06
20240327123001,-24.1
20240327124001,-24.09
20240327125001,-24.09
20240327130001,-24.11
20240327131001,-24.47
20240327132001,-24.48
20240327133001,-24.51
20240327134001,-24.59
20240327135001,-24.74
20240327140001,-24.84
20240327141001,-24.87
20240327142001,-24.97
20240327143001,-25.09
20240327144001,-25.19
20240327145001,-25.18
20240327150001,-25.31
20240327151001,-25.28
20240327152001,-25.57
20240327153001,-25.61
20240327154001,-25.52
20240327155001,-25.74
20240327160001,-25.77
20240327161001,-25.91
20240327162001,-25.95
20240327163001,-26.04
20240327164001,-26.13
20240327165001,-26.12
20240329090001,-12.0
20240329091001,-17.77
20240329092001,-19.55
20240329093001,-19.67
20240329094001,-19.95
20240329095001,-20.27
20240329100001,-21.34
20240329101001,-22.14
20240329102001,-22.49
20240329103001,-23.85
20240329104001,-24.91
20240329105001,-26.51
20240329110001,-23.77
20240329111001,-23.72
20240329112001,-23.79
20240329113001,-23.86
20240329114001,-23.97
20240329115001,-24.0
20240329120001,-24.02
20240329121001,-24.06
20240329122001,-24.06
20240329123001,-24.1
20240329124001,-24.09
20240329125001,-24.09
20240329130001,-24.11
20240329131001,-24.47
20240329132001,-24.48
20240329133001,-24.51
20240329134001,-24.59
20240329135001,-24.74
20240329140001,-24.84
20240329141001,-24.87
20240329142001,-24.97
20240329143001,-25.09
20240329144001,-25.19
20240329145001,-25.18
20240329150001,-25.31
20240329151001,-25.28
20240329152001,-25.57
20240329153001,-25.61
20240329154001,-25.52
20240329155001,-25.74
20240329160001,-25.77
20240329161001,-25.91
20240329162001,-25.95
20240329163001,-26.04
20240329164001,-26.13
20240329165001,-26.12
20240428090001,14.5
20240428091001,10.54
20240428092001,12.43
20240428093001,14.13
20240428094001,15.52
20240428095001,20.66
20240428100001,22.72
20240428101001,25.31
20240428102001,28.09
20240428103001,29.93
20240428104001,34.43
20240428105001,34.55
20240428110001,-23.77
20240428111001,-23.72
20240428112001,-23.79
20240428113001,-23.86
20240428114001,-23.97
20240428115001,-24.0
20240428120001,-24.02
20240428121001,-24.06
20240428122001,-24.06
20240428123001,-24.1
20240428124001,-24.09
20240428125001,-24.09
20240428130001,-24.11
20240428131001,-24.47
20240428132001,-24.48
20240428133001,-24.51
20240428134001,-24.59
20240428135001,-24.74
20240428140001,-24.84
20240428141001,-24.87
20240428142001,-24.97
20240428143001,-25.09
20240428144001,-25.19
20240428145001,-25.18
20240428150001,-25.31
20240428151001,-25.28
20240428152001,-25.57
20240428153001,-25.61
20240428154001,-25.52
20240428155001,-25.74
20240428160001,-25.77
20240428161001,-25.91
20240428162001,-25.95
20240428163001,-26.04
20240428164001,-26.13
20240428165001,-26.12
20240430090001,251.02
20240430091001,157.3
20240430092001,297.44
20240430093001,450.04
20240430094001,503.09
20240430095001,709.3
20240430100001,859.48
20240430101001,911.36
20240430102001,856.33
20240430103001,823.11
20240430104001,854.13
20240430105001,974.36
20240430110001,-23.77
20240430111001,-23.72
20240430112001,-23.79
20240430113001,-23.86
20240430114001,-23.97
20240430115001,-24.0
20240430120001,-24.02
20240430121001,-24.06
20240430122001,-24.06
20240430123001,-24.1
20240430124001,-24.09
20240430125001,-24.09
20240430130001,-24.11
20240430131001,-24.47
20240430132001,-24.48
20240430133001,-24.51
20240430134001,-24.59
20240430135001,-24.74
20240430140001,-24.84
20240430141001,-24.87
20240430142001,-24.97
20240430143001,-25.09
20240430144001,-25.19
20240430145001,-25.18
20240430150001,-25.31
20240430151001,-25.28
20240430152001,-25.57
20240430153001,-25.61
20240430154001,-25.52
20240430155001,-25.74
20240430160001,-25.77
20240430161001,-25.91
20240430162001,-25.95
20240430163001,-26.04
20240430164001,-26.13
20240430165001,-26.12
20240515090001,357.77
20240515091001,908.33
20240515092001,1007.42
20240515093001,1035.62
20240515094001,1035.69
20240515095001,1156.9
20240515100001,1192.3
20240515101001,1214.42
20240515102001,1200.83
20240515103001,1224.34
20240515104001,1153.39
20240515105001,1051.35
20240515110001,-23.77
20240515111001,-23.72
20240515112001,-23.79
20240515113001,-23.86
20240515114001,-23.97
20240515115001,-24.0
20240515120001,-24.02
20240515121001,-24.06
20240515122001,-24.06
20240515123001,-24.1
20240515124001,-24.09
20240515125001,-24.09
20240515130001,-24.11
20240515131001,-24.47
20240515132001,-24.48
20240515133001,-24.51
20240515134001,-24.59
20240515135001,-24.74
20240515140001,-24.84
20240515141001,-24.87
20240515142001,-24.97
20240515143001,-25.09
20240515144001,-25.19
20240515145001,-25.18
20240515150001,-25.31
20240515151001,-25.28
20240515152001,-25.57
20240515153001,-25.61
20240515154001,-25.52
20240515155001,-25.74
20240515160001,-25.77
20240515161001,-25.91
20240515162001,-25.95
20240515163001,-26.04
20240515164001,-26.13
20240515165001,-26.12
20240520090001,278.64
20240520091001,225.74
20240520092001,201.57
20240520093001,208.1
20240520094001,295.37
20240520095001,302.02
20240520100001,330.27
20240520101001,364.0
20240520102001,458.57
20240520103001,500.18
20240520104001,552.96
20240520105001,453.66
20240520110001,-23.77
20240520111001,-23.72
20240520112001,-23.79
20240520113001,-23.86
20240520114001,-23.97
20240520115001,-24.0
20240520120001,-24.02
20240520121001,-24.06
20240520122001,-24.06
20240520123001,-24.1
20240520124001,-24.09
20240520125001,-24.09
20240520130001,-24.11
20240520131001,-24.47
20240520132001,-24.48
20240520133001,-24.51
20240520134001,-24.59
20240520135001,-24.74
20240520140001,-24.84
20240520141001,-24.87
20240520142001,-24.97
20240520143001,-25.09
20240520144001,-25.19
20240520145001,-25.18
20240520150001,-25.31
20240520151001,-25.28
20240520152001,-25.57
20240520153001,-25.61
20240520154001,-25.52
20240520155001,-25.74
20240520160001,-25.77
20240520161001,-25.91
20240520162001,-25.95
20240520163001,-26.04
20240520164001,-26.13
20240520165001,-26.12
20240613090001,14.25
20240613091001,1.67
20240613092001,-1.04
20240613093001,-2.36
20240613094001,-3.89
20240613095001,-5.09
20240613100001,-6.59
20240613101001,-7.31
20240613102001,-5.9
20240613103001,-5.19
20240613104001,-5.16
20240613105001,-9.87
20240613110001,-23.77
20240613111001,-23.72
20240613112001,-23.79
20240613113001,-23.86
20240613114001,-23.97
20240613115001,-24.0
20240613120001,-24.02
20240613121001,-24.06
20240613122001,-24.06
20240613123001,-24.1
20240613124001,-24.09
20240613125001,-24.09
20240613130001,-24.11
20240613131001,-24.47
20240613132001,-24.48
20240613133001,-24.51
20240613134001,-24.59
20240613135001,-24.74
20240613140001,-24.84
20240613141001,-24.87
20240613142001,-24.97
20240613143001,-25.09
20240613144001,-25.19
20240613145001,-25.18
20240613150001,-25.31
20240613151001,-25.28
20240613152001,-25.57
20240613153001,-25.61
20240613154001,-25.52
20240613155001,-25.74
20240613160001,-25.77
20240613161001,-25.91
20240613162001,-25.95
20240613163001,-26.04
20240613164001,-26.13
20240613165001,-26.12
20240615090001,403.75
20240615091001,1016.56
20240615092001,1092.74
20240615093001,939.55
20240615094001,809.61
20240615095001,853.53
20240615100001,813.11
20240615101001,784.23
20240615102001,876.25
20240615103001,1093.43
20240615104001,1176.28
20240615105001,972.7
20240615110001,-23.77
20240615111001,-23.72
20240615112001,-23.79
20240615113001,-23.86
20240615114001,-23.97
20240615115001,-24.0
20240615120001,-24.02
20240615121001,-24.06
20240615122001,-24.06
20240615123001,-24.1
20240615124001,-24.09
20240615125001,-24.09
20240615130001,-24.11
20240615131001,-24.47
20240615132001,-24.48
20240615133001,-24.51
20240615134001,-24.59
20240615135001,-24.74
20240615140001,-24.84
20240615141001,-24.87
20240615142001,-24.97
20240615143001,-25.09
20240615144001,-25.19
20240615145001,-25.18
20240615150001,-25.31
20240615151001,-25.28
20240615152001,-25.57
20240615153001,-25.61
20240615154001,-25.52
20240615155001,-25.74
20240615160001,-25.77
20240615161001,-25.91
20240615162001,-25.95
20240615163001,-26.04
20240615164001,-26.13
20240615165001,-26.12
20240703090001,354.2
20240703091001,930.99
20240703092001,701.18
20240703093001,704.59
20240703094001,661.92
20240703095001,673.85
20240703100001,664.07
20240703101001,669.8
20240703102001,602.21
20240703103001,519.83
20240703104001,484.54
20240703105001,760.62
20240703110001,-23.77
20240703111001,-23.72
20240703112001,-23.79
20240703113001,-23.86
20240703114001,-23.97
20240703115001,-24.0
20240703120001,-24.02
20240703121001,-24.06
20240703122001,-24.06
20240703123001,-24.1
20240703124001,-24.09
20240703125001,-24.09
20240703130001,-24.11
20240703131001,-24.47
20240703132001,-24.48
20240703133001,-24.51
20240703134001,-24.59
20240703135001,-24.74
20240703140001,-24.84
20240703141001,-24.87
20240703142001,-24.97
20240703143001,-25.09
20240703144001,-25.19
20240703145001,-25.18
20240703150001,-25.31
20240703151001,-25.28
20240703152001,-25.57
20240703153001,-25.61
20240703154001,-25.52
20240703155001,-25.74
20240703160001,-25.77
20240703161001,-25.91
20240703162001,-25.95
20240703163001,-26.04
20240703164001,-26.13
20240703165001,-26.12
20240707090001,439.54
20240707091001,1067.25
20240707092001,928.8
20240707093001,881.16
20240707094001,849.41
20240707095001,862.01
20240707100001,874.83
20240707101001,988.71
20240707102001,1077.14
20240707103001,1093.0
20240707104001,1094.54
20240707105001,956.04
20240707110001,-23.77
20240707111001,-23.72
20240707112001,-23.79
20240707113001,-23.86
20240707114001,-23.97
20240707115001,-24.0
20240707120001,-24.02
20240707121001,-24.06
20240707122001,-24.06
20240707123001,-24.1
20240707124001,-24.09
20240707125001,-24.09
20240707130001,-24.11
20240707131001,-24.47
20240707132001,-24.48
20240707133001,-24.51
20240707134001,-24.59
20240707135001,-24.74
20240707140001,-24.84
20240707141001,-24.87
20240707142001,-24.97
20240707143001,-25.09
20240707144001,-25.19
20240707145001,-25.18
20240707150001,-25.31
20240707151001,-25.28
20240707152001,-25.57
20240707153001,-25.61
20240707154001,-25.52
20240707155001,-25.74
20240707160001,-25.77
20240707161001,-25.91
20240707162001,-25.95
20240707163001,-26.04
20240707164001,-26.13
20240707165001,-26.12
20240125090002,1.66
20240125091002,3.18
20240125092002,4.57
20240125093002,6.14
20240125094002,9.73
20240125095002,9.22
20240125100002,5.73
20240125101002,-1.75
20240125102002,-3.79
20240125103002,-8.51
20240125104002,-11.17
20240125105002,-15.03
20240125110002,-23.77
20240125111002,-23.72
20240125112002,-23.79
20240125113002,-23.86
20240125114002,-23.97
20240125115002,-24.0
20240125120002,-24.02
20240125121002,-24.06
20240125122002,-24.06
20240125123002,-24.1
20240125124002,-24.09
20240125125002,-24.09
20240125130002,-24.11
20240125131002,-24.47
20240125132002,-24.48
20240125133002,-24.51
20240125134002,-24.59
20240125135002,-24.74
20240125140002,-24.84
20240125141002,-24.87
20240125142002,-24.97
20240125143002,-25.09
20240125144002,-25.19
20240125145002,-25.18
20240125150002,-25.31
20240125151002,-25.28
20240125152002,-25.57
20240125153002,-25.61
20240125154002,-25.52
20240125155002,-25.74
20240125160002,-25.77
20240125161002,-25.91
20240125162002,-25.95
20240125163002,-26.04
20240125164002,-26.13
20240125165002,-26.12
20240128090002,-15.54
20240128091002,-14.6
20240128092002,-14.03
20240128093002,-14.14
20240128094002,-14.61
20240128095002,-15.06
20240128100002,-15.9
20240128101002,-16.81
20240128102002,-17.26
20240128103002,-18.38
20240128104002,-20.15
20240128105002,-21.71
20240128110002,-23.77
20240128111002,-23.72
20240128112002,-23.79
20240128113002,-23.86
20240128114002,-23.97
20240128115002,-24.0
20240128120002,-24.02
20240128121002,-24.06
20240128122002,-24.06
20240128123002,-24.1
20240128124002,-24.09
20240128125002,-24.09
20240128130002,-24.11
20240128131002,-24.47
20240128132002,-24.48
20240128133002,-24.51
20240128134002,-24.59
20240128135002,-24.74
20240128140002,-24.84
20240128141002,-24.87
20240128142002,-24.97
20240128143002,-25.09
20240128144002,-25.19
20240128145002,-25.18
20240128150002,-25.31
20240128151002,-25.28
20240128152002,-25.57
20240128153002,-25.61
20240128154002,-25.52
20240128155002,-25.74
20240128160002,-25.77
20240128161002,-25.91
20240128162002,-25.95
20240128163002,-26.04
20240128164002,-26.13
20240128165002,-26.12
20240213090002,83.04
20240213091002,88.89
20240213092002,118.56
20240213093002,308.39
20240213094002,606.91
20240213095002,816.17
20240213100002,908.79
20240213101002,927.49
20240213102002,895.21
20240213103002,699.84
20240213104002,539.58
20240213105002,310.22
20240213110002,-23.77
20240213111002,-23.72
20240213112002,-23.79
20240213113002,-23.86
20240213114002,-23.97
20240213115002,-24.0
20240213120002,-24.02
20240213121002,-24.06
20240213122002,-24.06
20240213123002,-24.1
20240213124002,-24.09
20240213125002,-24.09
20240213130002,-24.11
20240213131002,-24.47
20240213132002,-24.48
20240213133002,-24.51
20240213134002,-24.59
20240213135002,-24.74
20240213140002,-24.84
20240213141002,-24.87
20240213142002,-24.97
20240213143002,-25.09
20240213144002,-25.19
20240213145002,-25.18
20240213150002,-25.31
20240213151002,-25.28
20240213152002,-25.57
20240213153002,-25.61
20240213154002,-25.52
20240213155002,-25.74
20240213160002,-25.77
20240213161002,-25.91
20240213162002,-25.95
20240213163002,-26.04
20240213164002,-26.13
20240213165002,-26.12
20240226090002,-8.62
20240226091002,-8.74
20240226092002,-11.49
20240226093002,-12.51
20240226094002,-12.64
20240226095002,-12.92
20240226100002,-12.72
20240226101002,-13.17
20240226102002,-14.98
20240226103002,-15.43
20240226104002,-15.95
20240226105002,-17.69
20240226110002,-23.77
20240226111002,-23.72
20240226112002,-23.79
20240226113002,-23.86
20240226114002,-23.97
20240226115002,-24.0
20240226120002,-24.02
20240226121002,-24.06
20240226122002,-24.06
20240226123002,-24.1
20240226124002,-24.09
20240226125002,-24.09
20240226130002,-24.11
20240226131002,-24.47
20240226132002,-24.48
20240226133002,-24.51
20240226134002,-24.59
20240226135002,-24.74
20240226140002,-24.84
20240226141002,-24.87
20240226142002,-24.97
20240226143002,-25.09
20240226144002,-25.19
20240226145002,-25.18
20240226150002,-25.31
20240226151002,-25.28
20240226152002,-25.57
20240226153002,-25.61
20240226154002,-25.52
20240226155002,-25.74
20240226160002,-25.77
20240226161002,-25.91
20240226162002,-25.95
20240226163002,-26.04
20240226164002,-26.13
20240226165002,-26.12
20240319090002,-23.75
20240319091002,-23.93
20240319092002,-23.98
20240319093002,-23.98
20240319094002,-24.42
20240319095002,-24.2
20240319100002,-24.12
20240319101002,-24.17
20240319102002,-24.44
20240319103002,-24.27
20240319104002,-24.24
20240319105002,-23.91
20240319110002,-23.77
20240319111002,-23.72
20240319112002,-23.79
20240319113002,-23.86
20240319114002,-23.97
20240319115002,-24.0
20240319120002,-24.02
20240319121002,-24.06
20240319122002,-24.06
20240319123002,-24.1
20240319124002,-24.09
20240319125002,-24.09
20240319130002,-24.11
20240319131002,-24.47
20240319132002,-24.48
20240319133002,-24.51
20240319134002,-24.59
20240319135002,-24.74
20240319140002,-24.84
20240319141002,-24.87
20240319142002,-24.97
20240319143002,-25.09
20240319144002,-25.19
20240319145002,-25.18
20240319150002,-25.31
20240319151002,-25.28
20240319152002,-25.57
20240319153002,-25.61
20240319154002,-25.52
20240319155002,-25.74
20240319160002,-25.77
20240319161002,-25.91
20240319162002,-25.95
20240319163002,-26.04
20240319164002,-26.13
20240319165002,-26.12
20240427090002,8.43
20240427091002,1.59
20240427092002,0.31
20240427093002,-1.11
20240427094002,-1.9
20240427095002,-1.37
20240427100002,1.96
20240427101002,2.43
20240427102002,3.86
20240427103002,4.02
20240427104002,2.34
20240427105002,0.61
20240427110002,-23.77
20240427111002,-23.72
20240427112002,-23.79
20240427113002,-23.86
20240427114002,-23.97
20240427115002,-24.0
20240427120002,-24.02
20240427121002,-24.06
20240427122002,-24.06
20240427123002,-24.1
20240427124002,-24.09
20240427125002,-24.09
20240427130002,-24.11
20240427131002,-24.47
20240427132002,-24.48
20240427133002,-24.51
20240427134002,-24.59
20240427135002,-24.74
20240427140002,-24.84
20240427141002,-24.87
20240427142002,-24.97
20240427143002,-25.09
20240427144002,-25.19
20240427145002,-25.18
20240427150002,-25.31
20240427151002,-25.28
20240427152002,-25.57
20240427153002,-25.61
20240427154002,-25.52
20240427155002,-25.74
20240427160002,-25.77
20240427161002,-25.91
20240427162002,-25.95
20240427163002,-26.04
20240427164002,-26.13
20240427165002,-26.12
20240508090002,80.73
20240508091002,60.57
20240508092002,72.1
20240508093002,69.54
20240508094002,69.97
20240508095002,72.4
20240508100002,86.75
20240508101002,103.3
20240508102002,116.2
20240508103002,132.19
20240508104002,115.37
20240508105002,97.45
20240508110002,-23.77
20240508111002,-23.72
20240508112002,-23.79
20240508113002,-23.86
20240508114002,-23.97
20240508115002,-24.0
20240508120002,-24.02
20240508121002,-24.06
20240508122002,-24.06
20240508123002,-24.1
20240508124002,-24.09
20240508125002,-24.09
20240508130002,-24.11
20240508131002,-24.47
20240508132002,-24.48
20240508133002,-24.51
20240508134002,-24.59
20240508135002,-24.74
20240508140002,-24.84
20240508141002,-24.87
20240508142002,-24.97
20240508143002,-25.09
20240508144002,-25.19
20240508145002,-25.18
20240508150002,-25.31
20240508151002,-25.28
20240508152002,-25.57
20240508153002,-25.61
20240508154002,-25.52
20240508155002,-25.74
20240508160002,-25.77
20240508161002,-25.91
20240508162002,-25.95
20240508163002,-26.04
20240508164002,-26.13
20240508165002,-26.12
20240705090002,138.33
20240705091002,79.33
20240705092002,77.97
20240705093002,115.56
20240705094002,180.04
20240705095002,294.67
20240705100002,426.76
20240705101002,574.0
20240705102002,629.73
20240705103002,558.5
20240705104002,487.63
20240705105002,424.0
20240705110002,-23.77
20240705111002,-23.72
20240705112002,-23.79
20240705113002,-23.86
20240705114002,-23.97
20240705115002,-24.0
20240705120002,-24.02
20240705121002,-24.06
20240705122002,-24.06
20240705123002,-24.1
20240705124002,-24.09
20240705125002,-24.09
20240705130002,-24.11
20240705131002,-24.47
20240705132002,-24.48
20240705133002,-24.51
20240705134002,-24.59
20240705135002,-24.74
20240705140002,-24.84
20240705141002,-24.87
20240705142002,-24.97
20240705143002,-25.09
20240705144002,-25.19
20240705145002,-25.18
20240705150002,-25.31
20240705151002,-25.28
20240705152002,-25.57
20240705153002,-25.61
20240705154002,-25.52
20240705155002,-25.74
20240705160002,-25.77
20240705161002,-25.91
20240705162002,-25.95
20240705163002,-26.04
20240705164002,-26.13
20240705165002,-26.12
20240707090002,136.94
20240707091002,69.3
20240707092002,76.81
20240707093002,131.53
20240707094002,204.99
20240707095002,298.75
20240707100002,410.22
20240707101002,525.9
20240707102002,627.24
20240707103002,573.76
20240707104002,477.74
20240707105002,428.28
20240707110002,-23.77
20240707111002,-23.72
20240707112002,-23.79
20240707113002,-23.86
20240707114002,-23.97
20240707115002,-24.0
20240707120002,-24.02
20240707121002,-24.06
20240707122002,-24.06
20240707123002,-24.1
20240707124002,-24.09
20240707125002,-24.09
20240707130002,-24.11
20240707131002,-24.47
20240707132002,-24.48
20240707133002,-24.51
20240707134002,-24.59
20240707135002,-24.74
20240707140002,-24.84
20240707141002,-24.87
20240707142002,-24.97
20240707143002,-25.09
20240707144002,-25.19
20240707145002,-25.18
20240707150002,-25.31
20240707151002,-25.28
20240707152002,-25.57
20240707153002,-25.61
20240707154002,-25.52
20240707155002,-25.74
20240707160002,-25.77
20240707161002,-25.91
20240707162002,-25.95
20240707163002,-26.04
20240707164002,-26.13
20240707165002,-26.12
20240317090003,545.55
20240317091003,589.33
20240317092003,672.21
20240317093003,760.2
20240317094003,905.2
20240317095003,926.55
20240317100003,1010.57
20240317101003,1136.76
20240317102003,1214.05
20240317103003,1133.45
20240317104003,1114.77
20240317105003,1229.59
20240317110003,-23.77
20240317111003,-23.72
20240317112003,-23.79
20240317113003,-23.86
20240317114003,-23.97
20240317115003,-24.0
20240317120003,-24.02
20240317121003,-24.06
20240317122003,-24.06
20240317123003,-24.1
20240317124003,-24.09
20240317125003,-24.09
20240317130003,-24.11
20240317131003,-24.47
20240317132003,-24.48
20240317133003,-24.51
20240317134003,-24.59
20240317135003,-24.74
20240317140003,-24.84
20240317141003,-24.87
20240317142003,-24.97
20240317143003,-25.09
20240317144003,-25.19
20240317145003,-25.18
20240317150003,-25.31
20240317151003,-25.28
20240317152003,-25.57
20240317153003,-25.61
20240317154003,-25.52
20240317155003,-25.74
20240317160003,-25.77
20240317161003,-25.91
20240317162003,-25.95
20240317163003,-26.04
20240317164003,-26.13
20240317165003,-26.12
20240414090003,407.1
20240414091003,429.43
20240414092003,571.23
20240414093003,623.54
20240414094003,734.88
20240414095003,817.2
20240414100003,902.23
20240414101003,984.9
20240414102003,949.52
20240414103003,900.52
20240414104003,966.71
20240414105003,995.66
20240414110003,-23.77
20240414111003,-23.72
20240414112003,-23.79
20240414113003,-23.86
20240414114003,-23.97
20240414115003,-24.0
20240414120003,-24.02
20240414121003,-24.06
20240414122003,-24.06
20240414123003,-24.1
20240414124003,-24.09
20240414125003,-24.09
20240414130003,-24.11
20240414131003,-24.47
20240414132003,-24.48
20240414133003,-24.51
20240414134003,-24.59
20240414135003,-24.74
20240414140003,-24.84
20240414141003,-24.87
20240414142003,-24.97
20240414143003,-25.09
20240414144003,-25.19
20240414145003,-25.18
20240414150003,-25.31
20240414151003,-25.28
20240414152003,-25.57
20240414153003,-25.61
20240414154003,-25.52
20240414155003,-25.74
20240414160003,-25.77
20240414161003,-25.91
20240414162003,-25.95
20240414163003,-26.04
20240414164003,-26.13
20240414165003,-26.12
20240524090003,27.1
20240524091003,22.86
20240524092003,27.15
20240524093003,31.27
20240524094003,34.56
20240524095003,34.63
20240524100003,34.78
20240524101003,36.27
20240524102003,30.82
20240524103003,21.68
20240524104003,12.02
20240524105003,-3.57
20240524110003,-23.77
20240524111003,-23.72
20240524112003,-23.79
20240524113003,-23.86
20240524114003,-23.97
20240524115003,-24.0
20240524120003,-24.02
20240524121003,-24.06
20240524122003,-24.06
20240524123003,-24.1
20240524124003,-24.09
20240524125003,-24.09
20240524130003,-24.11
20240524131003,-24.47
20240524132003,-24.48
20240524133003,-24.51
20240524134003,-24.59
20240524135003,-24.74
20240524140003,-24.84
20240524141003,-24.87
20240524142003,-24.97
20240524143003,-25.09
20240524144003,-25.19
20240524145003,-25.18
20240524150003,-25.31
20240524151003,-25.28
20240524152003,-25.57
20240524153003,-25.61
20240524154003,-25.52
20240524155003,-25.74
20240524160003,-25.77
20240524161003,-25.91
20240524162003,-25.95
20240524163003,-26.04
20240524164003,-26.13
20240524165003,-26.12
20240526090003,56.61
20240526091003,25.64
20240526092003,28.38
20240526093003,28.97
20240526094003,31.38
20240526095003,37.66
20240526100003,39.69
20240526101003,39.9
20240526102003,44.63
20240526103003,46.64
20240526104003,39.26
20240526105003,12.48
20240526110003,-23.77
20240526111003,-23.72
20240526112003,-23.79
20240526113003,-23.86
20240526114003,-23.97
20240526115003,-24.0
20240526120003,-24.02
20240526121003,-24.06
20240526122003,-24.06
20240526123003,-24.1
20240526124003,-24.09
20240526125003,-24.09
20240526130003,-24.11
20240526131003,-24.47
20240526132003,-24.48
20240526133003,-24.51
20240526134003,-24.59
20240526135003,-24.74
20240526140003,-24.84
20240526141003,-24.87
20240526142003,-24.97
20240526143003,-25.09
20240526144003,-25.19
20240526145003,-25.18
20240526150003,-25.31
20240526151003,-25.28
20240526152003,-25.57
20240526153003,-25.61
20240526154003,-25.52
